City,Date,Temperature
Warszawa,12-31-2014,-3.46
Łódź,12-1-2014,-4.1
Łódź,12-2-2014,-3.27
Łódź,12-3-2014,-0.22
Łódź,12-4-2014,0.27
Łódź,12-5-2014,-1.8
Łódź,12-6-2014,0.74
Łódź,12-7-2014,2.03
Łódź,12-8-2014,2.05
Łódź,12-9-2014,-1.91
Łódź,12-10-2014,-2.39
Łódź,12-11-2014,1.53
Łódź,12-12-2014,4.3
Łódź,12-13-2014,5.68
Łódź,12-14-2014,4.05
Łódź,12-15-2014,5.72
Łódź,12-16-2014,5.07
Łódź,12-17-2014,2.03
Łódź,12-18-2014,5.43
Łódź,12-19-2014,9.91
Łódź,12-20-2014,4.37
Łódź,12-21-2014,3.68
Łódź,12-22-2014,6.82
Łódź,12-23-2014,9.53
Łódź,12-24-2014,7.5
Łódź,12-25-2014,3.42
Łódź,12-26-2014,-4.08
Łódź,12-27-2014,-7.84
Łódź,12-28-2014,-8.21
Łódź,12-29-2014,-6.67
Łódź,12-30-2014,-8.66
Łódź,12-31-2014,-3.81
Białystok,11-1-2014,2.84
Białystok,11-2-2014,2.97
Białystok,11-3-2014,5.62
Białystok,11-4-2014,6.73
Białystok,11-5-2014,9.78
Białystok,11-6-2014,12.53
Białystok,11-7-2014,10.92
Białystok,11-8-2014,5.96
Białystok,11-9-2014,6.85
Białystok,11-10-2014,9.0
Białystok,11-11-2014,8.36
Białystok,11-12-2014,3.72
Białystok,11-13-2014,5.86
Białystok,11-14-2014,4.97
Białystok,11-15-2014,2.7
Białystok,11-16-2014,3.13
Białystok,11-17-2014,4.01
Białystok,11-18-2014,-0.01
Białystok,11-19-2014,-0.74
Białystok,11-20-2014,-0.4
Białystok,11-21-2014,-0.33
Białystok,11-22-2014,0.07
Białystok,11-23-2014,0.85
Białystok,11-24-2014,-0.7
Białystok,11-25-2014,-0.35
Białystok,11-26-2014,-1.72
Białystok,11-27-2014,-4.56
Białystok,11-28-2014,-5.3
Białystok,11-29-2014,-9.9
Białystok,11-30-2014,-8.54
Gdańsk,11-1-2014,6.66
Gdańsk,11-2-2014,8.41
Gdańsk,11-3-2014,9.45
Gdańsk,11-4-2014,7.36
Gdańsk,11-5-2014,7.72
Gdańsk,11-6-2014,8.11
Gdańsk,11-7-2014,7.14
Gdańsk,11-8-2014,3.65
Gdańsk,11-9-2014,3.61
Gdańsk,11-10-2014,10.37
Gdańsk,11-11-2014,9.68
Gdańsk,11-12-2014,8.79
Gdańsk,11-13-2014,7.1
Gdańsk,11-14-2014,8.03
Gdańsk,11-15-2014,5.75
Gdańsk,11-16-2014,4.83
Gdańsk,11-17-2014,5.27
Gdańsk,11-18-2014,3.33
Gdańsk,11-19-2014,1.47
Gdańsk,11-20-2014,2.17
Gdańsk,11-21-2014,3.49
Gdańsk,11-22-2014,4.67
Gdańsk,11-23-2014,2.73
Gdańsk,11-24-2014,2.52
Gdańsk,11-25-2014,3.5
Gdańsk,11-26-2014,3.71
Gdańsk,11-27-2014,1.72
Gdańsk,11-28-2014,-1.8
Gdańsk,11-29-2014,-3.98
Gdańsk,11-30-2014,-5.4
Gorzów Wielkopolski,11-1-2014,9.58
Gorzów Wielkopolski,11-2-2014,10.12
Gorzów Wielkopolski,11-3-2014,11.02
Gorzów Wielkopolski,11-4-2014,8.91
Gorzów Wielkopolski,11-5-2014,9.42
Gorzów Wielkopolski,11-6-2014,8.68
Gorzów Wielkopolski,11-7-2014,7.8
Gorzów Wielkopolski,11-8-2014,7.92
Gorzów Wielkopolski,11-9-2014,6.21
Gorzów Wielkopolski,11-10-2014,9.54
Gorzów Wielkopolski,11-11-2014,8.51
Gorzów Wielkopolski,11-12-2014,10.37
Gorzów Wielkopolski,11-13-2014,8.39
Gorzów Wielkopolski,11-14-2014,8.14
Gorzów Wielkopolski,11-15-2014,8.48
Gorzów Wielkopolski,11-16-2014,6.8
Gorzów Wielkopolski,11-17-2014,7.09
Gorzów Wielkopolski,11-18-2014,4.79
Gorzów Wielkopolski,11-19-2014,2.31
Gorzów Wielkopolski,11-20-2014,3.43
Gorzów Wielkopolski,11-21-2014,3.98
Gorzów Wielkopolski,11-22-2014,4.62
Gorzów Wielkopolski,11-23-2014,4.76
Gorzów Wielkopolski,11-24-2014,4.08
Gorzów Wielkopolski,11-25-2014,4.83
Gorzów Wielkopolski,11-26-2014,3.06
Gorzów Wielkopolski,11-27-2014,2.2
Gorzów Wielkopolski,11-28-2014,-0.58
Gorzów Wielkopolski,11-29-2014,-2.72
Gorzów Wielkopolski,11-30-2014,-3.15
Katowice,11-1-2014,6.64
Katowice,11-2-2014,8.85
Katowice,11-3-2014,7.39
Katowice,11-4-2014,11.6
Katowice,11-5-2014,15.02
Katowice,11-6-2014,13.95
Katowice,11-7-2014,12.01
Katowice,11-8-2014,9.64
Katowice,11-9-2014,9.98
Katowice,11-10-2014,12.52
Katowice,11-11-2014,13.0
Katowice,11-12-2014,10.9
Katowice,11-13-2014,9.08
Katowice,11-14-2014,8.23
Katowice,11-15-2014,7.23
Katowice,11-16-2014,7.42
Katowice,11-17-2014,6.04
Katowice,11-18-2014,5.54
Katowice,11-19-2014,5.48
Katowice,11-20-2014,3.7
Katowice,11-21-2014,2.87
Katowice,11-22-2014,3.14
Katowice,11-23-2014,3.23
Katowice,11-24-2014,1.74
Katowice,11-25-2014,3.8
Katowice,11-26-2014,3.18
Katowice,11-27-2014,1.3
Katowice,11-28-2014,-0.99
Katowice,11-29-2014,-3.51
Katowice,11-30-2014,-3.64
Kielce,11-1-2014,5.8
Kielce,11-2-2014,7.77
Kielce,11-3-2014,6.8
Kielce,11-4-2014,8.21
Kielce,11-5-2014,11.74
Kielce,11-6-2014,12.61
Kielce,11-7-2014,12.82
Kielce,11-8-2014,10.43
Kielce,11-9-2014,10.43
Kielce,11-10-2014,11.2
Kielce,11-11-2014,10.24
Kielce,11-12-2014,8.12
Kielce,11-13-2014,7.29
Kielce,11-14-2014,7.34
Kielce,11-15-2014,5.65
Kielce,11-16-2014,4.9
Kielce,11-17-2014,4.95
Kielce,11-18-2014,3.58
Kielce,11-19-2014,3.55
Kielce,11-20-2014,1.38
Kielce,11-21-2014,1.73
Kielce,11-22-2014,2.19
Kielce,11-23-2014,1.73
Kielce,11-24-2014,0.09
Kielce,11-25-2014,1.44
Kielce,11-26-2014,1.47
Kielce,11-27-2014,-0.77
Kielce,11-28-2014,-3.75
Kielce,11-29-2014,-3.87
Kielce,11-30-2014,-5.23
Kraków,11-1-2014,5.44
Kraków,11-2-2014,6.8
Kraków,11-3-2014,5.65
Kraków,11-4-2014,9.57
Kraków,11-5-2014,13.96
Kraków,11-6-2014,13.05
Kraków,11-7-2014,13.15
Kraków,11-8-2014,10.55
Kraków,11-9-2014,10.25
Kraków,11-10-2014,10.75
Kraków,11-11-2014,10.24
Kraków,11-12-2014,8.88
Kraków,11-13-2014,6.88
Kraków,11-14-2014,8.39
Kraków,11-15-2014,6.82
Kraków,11-16-2014,7.21
Kraków,11-17-2014,6.15
Kraków,11-18-2014,5.48
Kraków,11-19-2014,4.68
Kraków,11-20-2014,3.8
Kraków,11-21-2014,3.05
Kraków,11-22-2014,3.08
Kraków,11-23-2014,2.91
Kraków,11-24-2014,1.02
Kraków,11-25-2014,3.54
Kraków,11-26-2014,2.87
Kraków,11-27-2014,0.91
Kraków,11-28-2014,-1.1
Kraków,11-29-2014,-3.22
Kraków,11-30-2014,-3.18
Lublin,11-1-2014,3.53
Lublin,11-2-2014,4.67
Lublin,11-3-2014,7.65
Lublin,11-4-2014,9.02
Lublin,11-5-2014,11.45
Lublin,11-6-2014,13.59
Lublin,11-7-2014,13.98
Lublin,11-8-2014,11.78
Lublin,11-9-2014,9.66
Lublin,11-10-2014,10.22
Lublin,11-11-2014,10.39
Lublin,11-12-2014,6.3
Lublin,11-13-2014,8.26
Lublin,11-14-2014,6.47
Lublin,11-15-2014,4.4
Lublin,11-16-2014,3.38
Lublin,11-17-2014,4.08
Lublin,11-18-2014,1.78
Lublin,11-19-2014,1.39
Lublin,11-20-2014,0.35
Lublin,11-21-2014,0.29
Lublin,11-22-2014,0.81
Lublin,11-23-2014,1.41
Lublin,11-24-2014,-0.14
Lublin,11-25-2014,0.84
Lublin,11-26-2014,-0.32
Lublin,11-27-2014,-3.11
Lublin,11-28-2014,-3.95
Lublin,11-29-2014,-5.88
Lublin,11-30-2014,-6.5
Opole,11-1-2014,6.93
Opole,11-2-2014,8.85
Opole,11-3-2014,10.12
Opole,11-4-2014,12.86
Opole,11-5-2014,15.37
Opole,11-6-2014,13.91
Opole,11-7-2014,9.75
Opole,11-8-2014,8.57
Opole,11-9-2014,9.61
Opole,11-10-2014,11.97
Opole,11-11-2014,12.76
Opole,11-12-2014,12.73
Opole,11-13-2014,9.9
Opole,11-14-2014,8.6
Opole,11-15-2014,8.95
Opole,11-16-2014,9.22
Opole,11-17-2014,7.2
Opole,11-18-2014,6.72
Opole,11-19-2014,6.31
Opole,11-20-2014,4.37
Opole,11-21-2014,3.58
Opole,11-22-2014,3.85
Opole,11-23-2014,5.27
Opole,11-24-2014,4.02
Opole,11-25-2014,5.43
Opole,11-26-2014,3.95
Opole,11-27-2014,1.83
Opole,11-28-2014,0.17
Opole,11-29-2014,-2.32
Opole,11-30-2014,-2.5
Poznań,11-1-2014,9.56
Poznań,11-2-2014,8.34
Poznań,11-3-2014,9.39
Poznań,11-4-2014,9.03
Poznań,11-5-2014,9.81
Poznań,11-6-2014,8.37
Poznań,11-7-2014,8.03
Poznań,11-8-2014,7.16
Poznań,11-9-2014,7.22
Poznań,11-10-2014,10.89
Poznań,11-11-2014,9.33
Poznań,11-12-2014,10.25
Poznań,11-13-2014,7.91
Poznań,11-14-2014,8.38
Poznań,11-15-2014,8.07
Poznań,11-16-2014,6.62
Poznań,11-17-2014,7.1
Poznań,11-18-2014,4.47
Poznań,11-19-2014,2.83
Poznań,11-20-2014,2.82
Poznań,11-21-2014,4.05
Poznań,11-22-2014,4.33
Poznań,11-23-2014,4.18
Poznań,11-24-2014,3.88
Poznań,11-25-2014,4.96
Poznań,11-26-2014,4.15
Poznań,11-27-2014,2.09
Poznań,11-28-2014,-0.94
Poznań,11-29-2014,-3.41
Poznań,11-30-2014,-3.68
Rzeszów,11-1-2014,4.75
Rzeszów,11-2-2014,7.35
Rzeszów,11-3-2014,9.24
Rzeszów,11-4-2014,11.46
Rzeszów,11-5-2014,13.13
Rzeszów,11-6-2014,15.32
Rzeszów,11-7-2014,15.91
Rzeszów,11-8-2014,13.07
Rzeszów,11-9-2014,10.96
Rzeszów,11-10-2014,11.74
Rzeszów,11-11-2014,11.0
Rzeszów,11-12-2014,6.44
Rzeszów,11-13-2014,8.34
Rzeszów,11-14-2014,7.54
Rzeszów,11-15-2014,5.11
Rzeszów,11-16-2014,4.34
Rzeszów,11-17-2014,4.88
Rzeszów,11-18-2014,3.57
Rzeszów,11-19-2014,3.01
Rzeszów,11-20-2014,1.58
Rzeszów,11-21-2014,1.54
Rzeszów,11-22-2014,2.13
Rzeszów,11-23-2014,1.54
Rzeszów,11-24-2014,-0.49
Rzeszów,11-25-2014,1.55
Rzeszów,11-26-2014,1.09
Rzeszów,11-27-2014,-1.38
Rzeszów,11-28-2014,-2.67
Rzeszów,11-29-2014,-4.02
Rzeszów,11-30-2014,-4.09
Szczecin,11-1-2014,10.52
Szczecin,11-2-2014,9.62
Szczecin,11-3-2014,12.94
Szczecin,11-4-2014,10.09
Szczecin,11-5-2014,9.38
Szczecin,11-6-2014,9.35
Szczecin,11-7-2014,7.88
Szczecin,11-8-2014,7.92
Szczecin,11-9-2014,6.12
Szczecin,11-10-2014,10.27
Szczecin,11-11-2014,6.04
Szczecin,11-12-2014,10.92
Szczecin,11-13-2014,9.22
Szczecin,11-14-2014,8.99
Szczecin,11-15-2014,8.98
Szczecin,11-16-2014,6.86
Szczecin,11-17-2014,7.71
Szczecin,11-18-2014,5.91
Szczecin,11-19-2014,3.39
Szczecin,11-20-2014,4.38
Szczecin,11-21-2014,5.36
Szczecin,11-22-2014,5.15
Szczecin,11-23-2014,5.3
Szczecin,11-24-2014,5.3
Szczecin,11-25-2014,5.6
Szczecin,11-26-2014,4.21
Szczecin,11-27-2014,2.9
Szczecin,11-28-2014,-0.03
Szczecin,11-29-2014,-1.74
Szczecin,11-30-2014,-2.54
Warszawa,11-1-2014,4.48
Warszawa,11-2-2014,5.87
Warszawa,11-3-2014,7.89
Warszawa,11-4-2014,8.48
Warszawa,11-5-2014,12.2
Warszawa,11-6-2014,13.9
Warszawa,11-7-2014,10.36
Warszawa,11-8-2014,8.53
Warszawa,11-9-2014,9.11
Warszawa,11-10-2014,10.41
Warszawa,11-11-2014,10.15
Warszawa,11-12-2014,7.44
Warszawa,11-13-2014,8.82
Warszawa,11-14-2014,7.38
Warszawa,11-15-2014,5.44
Warszawa,11-16-2014,4.64
Warszawa,11-17-2014,5.04
Warszawa,11-18-2014,2.46
Warszawa,11-19-2014,1.69
Warszawa,11-20-2014,1.34
Warszawa,11-21-2014,1.76
Warszawa,11-22-2014,3.03
Warszawa,11-23-2014,2.09
Warszawa,11-24-2014,1.34
Warszawa,11-25-2014,2.49
Warszawa,11-26-2014,2.2
Warszawa,11-27-2014,-0.9
Warszawa,11-28-2014,-3.21
Warszawa,11-29-2014,-4.96
Warszawa,11-30-2014,-6.69
Łódź,11-1-2014,8.63
Łódź,11-2-2014,9.91
Łódź,11-3-2014,9.14
Łódź,11-4-2014,9.76
Łódź,11-5-2014,13.03
Łódź,11-6-2014,12.77
Łódź,11-7-2014,9.45
Łódź,11-8-2014,8.22
Łódź,11-9-2014,8.73
Łódź,11-10-2014,11.94
Łódź,11-11-2014,10.83
Łódź,11-12-2014,8.4
Łódź,11-13-2014,7.61
Łódź,11-14-2014,8.09
Łódź,11-15-2014,6.54
Łódź,11-16-2014,5.33
Łódź,11-17-2014,5.51
Łódź,11-18-2014,3.63
Łódź,11-19-2014,3.08
Łódź,11-20-2014,1.27
Łódź,11-21-2014,1.85
Łódź,11-22-2014,2.14
Łódź,11-23-2014,1.94
Łódź,11-24-2014,1.61
Łódź,11-25-2014,4.69
Łódź,11-26-2014,3.74
Łódź,11-27-2014,0.35
Łódź,11-28-2014,-2.89
Łódź,11-29-2014,-4.48
Łódź,11-30-2014,-4.9
Białystok,10-1-2014,7.86
Białystok,10-2-2014,6.34
Białystok,10-3-2014,6.62
Białystok,10-4-2014,5.81
Białystok,10-5-2014,6.99
Białystok,10-6-2014,7.69
Białystok,10-7-2014,10.47
Białystok,10-8-2014,11.73
Białystok,10-9-2014,14.93
Białystok,10-10-2014,14.37
Białystok,10-11-2014,14.35
Białystok,10-12-2014,14.02
Białystok,10-13-2014,13.05
Białystok,10-14-2014,14.55
Białystok,10-15-2014,11.35
Białystok,10-16-2014,9.5
Białystok,10-17-2014,9.33
Białystok,10-18-2014,1.83
Białystok,10-19-2014,9.12
Białystok,10-20-2014,12.83
Białystok,10-21-2014,9.44
Białystok,10-22-2014,5.68
Białystok,10-23-2014,-0.08
Białystok,10-24-2014,-2.4
Białystok,10-25-2014,-0.96
Białystok,10-26-2014,0.17
Białystok,10-27-2014,2.43
Białystok,10-28-2014,2.3
Białystok,10-29-2014,2.26
Białystok,10-30-2014,2.53
Białystok,10-31-2014,5.56
Gdańsk,10-1-2014,12.55
Gdańsk,10-2-2014,11.71
Gdańsk,10-3-2014,11.82
Gdańsk,10-4-2014,10.93
Gdańsk,10-5-2014,10.78
Gdańsk,10-6-2014,9.19
Gdańsk,10-7-2014,12.26
Gdańsk,10-8-2014,15.06
Gdańsk,10-9-2014,16.2
Gdańsk,10-10-2014,15.24
Gdańsk,10-11-2014,12.96
Gdańsk,10-12-2014,13.57
Gdańsk,10-13-2014,11.9
Gdańsk,10-14-2014,13.58
Gdańsk,10-15-2014,12.04
Gdańsk,10-16-2014,11.51
Gdańsk,10-17-2014,10.53
Gdańsk,10-18-2014,7.13
Gdańsk,10-19-2014,14.34
Gdańsk,10-20-2014,13.73
Gdańsk,10-21-2014,11.31
Gdańsk,10-22-2014,9.58
Gdańsk,10-23-2014,4.43
Gdańsk,10-24-2014,2.91
Gdańsk,10-25-2014,1.57
Gdańsk,10-26-2014,6.94
Gdańsk,10-27-2014,8.6
Gdańsk,10-28-2014,5.9
Gdańsk,10-29-2014,4.69
Gdańsk,10-30-2014,5.55
Gdańsk,10-31-2014,4.76
Gorzów Wielkopolski,10-1-2014,14.65
Gorzów Wielkopolski,10-2-2014,14.13
Gorzów Wielkopolski,10-3-2014,12.02
Gorzów Wielkopolski,10-4-2014,11.53
Gorzów Wielkopolski,10-5-2014,10.46
Gorzów Wielkopolski,10-6-2014,10.51
Gorzów Wielkopolski,10-7-2014,12.96
Gorzów Wielkopolski,10-8-2014,14.91
Gorzów Wielkopolski,10-9-2014,17.42
Gorzów Wielkopolski,10-10-2014,16.02
Gorzów Wielkopolski,10-11-2014,14.99
Gorzów Wielkopolski,10-12-2014,13.5
Gorzów Wielkopolski,10-13-2014,15.45
Gorzów Wielkopolski,10-14-2014,14.18
Gorzów Wielkopolski,10-15-2014,12.47
Gorzów Wielkopolski,10-16-2014,11.42
Gorzów Wielkopolski,10-17-2014,12.8
Gorzów Wielkopolski,10-18-2014,12.6
Gorzów Wielkopolski,10-19-2014,15.08
Gorzów Wielkopolski,10-20-2014,12.92
Gorzów Wielkopolski,10-21-2014,11.87
Gorzów Wielkopolski,10-22-2014,9.64
Gorzów Wielkopolski,10-23-2014,6.95
Gorzów Wielkopolski,10-24-2014,5.12
Gorzów Wielkopolski,10-25-2014,2.88
Gorzów Wielkopolski,10-26-2014,9.48
Gorzów Wielkopolski,10-27-2014,9.79
Gorzów Wielkopolski,10-28-2014,6.34
Gorzów Wielkopolski,10-29-2014,4.89
Gorzów Wielkopolski,10-30-2014,5.9
Gorzów Wielkopolski,10-31-2014,8.12
Katowice,10-1-2014,15.48
Katowice,10-2-2014,13.21
Katowice,10-3-2014,10.46
Katowice,10-4-2014,9.81
Katowice,10-5-2014,9.54
Katowice,10-6-2014,9.46
Katowice,10-7-2014,11.36
Katowice,10-8-2014,13.48
Katowice,10-9-2014,15.97
Katowice,10-10-2014,15.61
Katowice,10-11-2014,16.41
Katowice,10-12-2014,15.5
Katowice,10-13-2014,15.82
Katowice,10-14-2014,12.76
Katowice,10-15-2014,11.04
Katowice,10-16-2014,11.73
Katowice,10-17-2014,12.56
Katowice,10-18-2014,11.55
Katowice,10-19-2014,13.06
Katowice,10-20-2014,13.83
Katowice,10-21-2014,11.47
Katowice,10-22-2014,7.47
Katowice,10-23-2014,5.22
Katowice,10-24-2014,2.65
Katowice,10-25-2014,4.64
Katowice,10-26-2014,4.27
Katowice,10-27-2014,3.95
Katowice,10-28-2014,3.24
Katowice,10-29-2014,2.76
Katowice,10-30-2014,4.53
Katowice,10-31-2014,5.67
Kielce,10-1-2014,13.65
Kielce,10-2-2014,11.61
Kielce,10-3-2014,10.16
Kielce,10-4-2014,8.39
Kielce,10-5-2014,7.97
Kielce,10-6-2014,8.66
Kielce,10-7-2014,11.73
Kielce,10-8-2014,12.78
Kielce,10-9-2014,15.4
Kielce,10-10-2014,16.65
Kielce,10-11-2014,16.33
Kielce,10-12-2014,14.79
Kielce,10-13-2014,15.86
Kielce,10-14-2014,14.75
Kielce,10-15-2014,11.94
Kielce,10-16-2014,12.91
Kielce,10-17-2014,12.15
Kielce,10-18-2014,10.24
Kielce,10-19-2014,10.93
Kielce,10-20-2014,13.59
Kielce,10-21-2014,11.0
Kielce,10-22-2014,9.53
Kielce,10-23-2014,3.76
Kielce,10-24-2014,1.3
Kielce,10-25-2014,0.91
Kielce,10-26-2014,0.73
Kielce,10-27-2014,1.66
Kielce,10-28-2014,-0.68
Kielce,10-29-2014,-0.36
Kielce,10-30-2014,2.71
Kielce,10-31-2014,4.0
Kraków,10-1-2014,15.38
Kraków,10-2-2014,12.82
Kraków,10-3-2014,10.69
Kraków,10-4-2014,9.09
Kraków,10-5-2014,8.44
Kraków,10-6-2014,7.43
Kraków,10-7-2014,10.72
Kraków,10-8-2014,13.45
Kraków,10-9-2014,15.65
Kraków,10-10-2014,15.92
Kraków,10-11-2014,15.53
Kraków,10-12-2014,15.48
Kraków,10-13-2014,14.53
Kraków,10-14-2014,12.85
Kraków,10-15-2014,10.89
Kraków,10-16-2014,12.83
Kraków,10-17-2014,12.74
Kraków,10-18-2014,11.71
Kraków,10-19-2014,12.04
Kraków,10-20-2014,13.19
Kraków,10-21-2014,11.23
Kraków,10-22-2014,7.61
Kraków,10-23-2014,5.36
Kraków,10-24-2014,2.21
Kraków,10-25-2014,2.99
Kraków,10-26-2014,1.57
Kraków,10-27-2014,3.13
Kraków,10-28-2014,2.15
Kraków,10-29-2014,1.67
Kraków,10-30-2014,3.81
Kraków,10-31-2014,5.41
Lublin,10-1-2014,12.05
Lublin,10-2-2014,10.66
Lublin,10-3-2014,9.5
Lublin,10-4-2014,8.27
Lublin,10-5-2014,8.47
Lublin,10-6-2014,9.1
Lublin,10-7-2014,10.96
Lublin,10-8-2014,11.71
Lublin,10-9-2014,15.8
Lublin,10-10-2014,15.88
Lublin,10-11-2014,15.55
Lublin,10-12-2014,14.99
Lublin,10-13-2014,15.77
Lublin,10-14-2014,16.06
Lublin,10-15-2014,12.07
Lublin,10-16-2014,11.71
Lublin,10-17-2014,11.04
Lublin,10-18-2014,8.78
Lublin,10-19-2014,11.01
Lublin,10-20-2014,13.14
Lublin,10-21-2014,9.8
Lublin,10-22-2014,10.16
Lublin,10-23-2014,1.95
Lublin,10-24-2014,0.18
Lublin,10-25-2014,0.52
Lublin,10-26-2014,1.4
Lublin,10-27-2014,2.75
Lublin,10-28-2014,3.5
Lublin,10-29-2014,3.29
Lublin,10-30-2014,3.11
Lublin,10-31-2014,3.97
Opole,10-1-2014,15.38
Opole,10-2-2014,13.8
Opole,10-3-2014,12.45
Opole,10-4-2014,11.41
Opole,10-5-2014,11.22
Opole,10-6-2014,10.88
Opole,10-7-2014,13.83
Opole,10-8-2014,16.24
Opole,10-9-2014,18.29
Opole,10-10-2014,17.29
Opole,10-11-2014,16.7
Opole,10-12-2014,15.34
Opole,10-13-2014,15.96
Opole,10-14-2014,13.23
Opole,10-15-2014,11.48
Opole,10-16-2014,11.92
Opole,10-17-2014,12.99
Opole,10-18-2014,12.15
Opole,10-19-2014,13.53
Opole,10-20-2014,14.44
Opole,10-21-2014,13.02
Opole,10-22-2014,8.38
Opole,10-23-2014,6.57
Opole,10-24-2014,4.31
Opole,10-25-2014,5.33
Opole,10-26-2014,6.0
Opole,10-27-2014,5.35
Opole,10-28-2014,5.25
Opole,10-29-2014,5.93
Opole,10-30-2014,4.73
Opole,10-31-2014,7.39
Poznań,10-1-2014,13.99
Poznań,10-2-2014,13.3
Poznań,10-3-2014,11.82
Poznań,10-4-2014,11.23
Poznań,10-5-2014,10.05
Poznań,10-6-2014,10.85
Poznań,10-7-2014,14.26
Poznań,10-8-2014,15.1
Poznań,10-9-2014,17.06
Poznań,10-10-2014,15.43
Poznań,10-11-2014,17.05
Poznań,10-12-2014,14.3
Poznań,10-13-2014,15.85
Poznań,10-14-2014,14.35
Poznań,10-15-2014,12.48
Poznań,10-16-2014,11.19
Poznań,10-17-2014,12.71
Poznań,10-18-2014,11.79
Poznań,10-19-2014,14.65
Poznań,10-20-2014,13.8
Poznań,10-21-2014,11.93
Poznań,10-22-2014,9.59
Poznań,10-23-2014,6.27
Poznań,10-24-2014,4.26
Poznań,10-25-2014,2.69
Poznań,10-26-2014,6.97
Poznań,10-27-2014,7.14
Poznań,10-28-2014,6.31
Poznań,10-29-2014,4.19
Poznań,10-30-2014,5.07
Poznań,10-31-2014,7.52
Rzeszów,10-1-2014,14.34
Rzeszów,10-2-2014,11.74
Rzeszów,10-3-2014,9.65
Rzeszów,10-4-2014,9.39
Rzeszów,10-5-2014,7.89
Rzeszów,10-6-2014,9.23
Rzeszów,10-7-2014,11.11
Rzeszów,10-8-2014,13.49
Rzeszów,10-9-2014,17.81
Rzeszów,10-10-2014,17.41
Rzeszów,10-11-2014,16.95
Rzeszów,10-12-2014,16.59
Rzeszów,10-13-2014,16.79
Rzeszów,10-14-2014,17.57
Rzeszów,10-15-2014,14.28
Rzeszów,10-16-2014,13.74
Rzeszów,10-17-2014,13.34
Rzeszów,10-18-2014,10.93
Rzeszów,10-19-2014,11.1
Rzeszów,10-20-2014,12.89
Rzeszów,10-21-2014,10.56
Rzeszów,10-22-2014,8.57
Rzeszów,10-23-2014,5.47
Rzeszów,10-24-2014,1.38
Rzeszów,10-25-2014,0.88
Rzeszów,10-26-2014,0.29
Rzeszów,10-27-2014,-1.14
Rzeszów,10-28-2014,-0.11
Rzeszów,10-29-2014,1.8
Rzeszów,10-30-2014,3.34
Rzeszów,10-31-2014,4.71
Szczecin,10-1-2014,14.47
Szczecin,10-2-2014,14.46
Szczecin,10-3-2014,13.08
Szczecin,10-4-2014,11.23
Szczecin,10-5-2014,10.59
Szczecin,10-6-2014,10.8
Szczecin,10-7-2014,12.73
Szczecin,10-8-2014,14.89
Szczecin,10-9-2014,17.06
Szczecin,10-10-2014,15.05
Szczecin,10-11-2014,13.95
Szczecin,10-12-2014,12.9
Szczecin,10-13-2014,14.77
Szczecin,10-14-2014,13.6
Szczecin,10-15-2014,11.52
Szczecin,10-16-2014,11.79
Szczecin,10-17-2014,12.99
Szczecin,10-18-2014,13.98
Szczecin,10-19-2014,16.12
Szczecin,10-20-2014,13.77
Szczecin,10-21-2014,12.32
Szczecin,10-22-2014,11.01
Szczecin,10-23-2014,9.04
Szczecin,10-24-2014,6.44
Szczecin,10-25-2014,4.77
Szczecin,10-26-2014,10.62
Szczecin,10-27-2014,11.7
Szczecin,10-28-2014,7.5
Szczecin,10-29-2014,6.81
Szczecin,10-30-2014,7.22
Szczecin,10-31-2014,8.41
Warszawa,10-1-2014,13.0
Warszawa,10-2-2014,12.36
Warszawa,10-3-2014,10.55
Warszawa,10-4-2014,9.46
Warszawa,10-5-2014,9.32
Warszawa,10-6-2014,9.51
Warszawa,10-7-2014,12.08
Warszawa,10-8-2014,13.43
Warszawa,10-9-2014,16.62
Warszawa,10-10-2014,16.45
Warszawa,10-11-2014,15.97
Warszawa,10-12-2014,13.81
Warszawa,10-13-2014,14.02
Warszawa,10-14-2014,15.47
Warszawa,10-15-2014,13.67
Warszawa,10-16-2014,11.18
Warszawa,10-17-2014,10.87
Warszawa,10-18-2014,8.63
Warszawa,10-19-2014,13.03
Warszawa,10-20-2014,14.62
Warszawa,10-21-2014,10.99
Warszawa,10-22-2014,10.54
Warszawa,10-23-2014,3.54
Warszawa,10-24-2014,0.65
Warszawa,10-25-2014,0.52
Warszawa,10-26-2014,1.79
Warszawa,10-27-2014,3.04
Warszawa,10-28-2014,3.92
Warszawa,10-29-2014,3.36
Warszawa,10-30-2014,3.8
Warszawa,10-31-2014,5.03
Łódź,10-1-2014,13.2
Łódź,10-2-2014,12.2
Łódź,10-3-2014,10.45
Łódź,10-4-2014,9.08
Łódź,10-5-2014,8.86
Łódź,10-6-2014,9.36
Łódź,10-7-2014,11.76
Łódź,10-8-2014,14.19
Łódź,10-9-2014,17.35
Łódź,10-10-2014,15.53
Łódź,10-11-2014,16.85
Łódź,10-12-2014,13.83
Łódź,10-13-2014,14.94
Łódź,10-14-2014,13.89
Łódź,10-15-2014,13.0
Łódź,10-16-2014,11.46
Łódź,10-17-2014,12.11
Łódź,10-18-2014,10.25
Łódź,10-19-2014,12.86
Łódź,10-20-2014,14.23
Łódź,10-21-2014,11.22
Łódź,10-22-2014,9.55
Łódź,10-23-2014,4.37
Łódź,10-24-2014,2.12
Łódź,10-25-2014,2.79
Łódź,10-26-2014,5.19
